,0
413,tensor(0.5545)
414,tensor(0.7574)
415,tensor(0.5723)
416,tensor(0.7583)
417,tensor(0.5654)
418,tensor(0.5571)
419,tensor(0.5577)
420,tensor(0.5602)
421,tensor(0.5729)
422,tensor(0.5643)
423,tensor(0.5686)
424,tensor(0.5872)
425,tensor(0.8904)
426,tensor(0.5795)
427,tensor(0.5992)
428,tensor(0.7462)
429,tensor(0.5823)
430,tensor(0.7825)
431,tensor(0.5863)
432,tensor(0.5787)
433,tensor(0.7550)
434,tensor(0.5773)
435,tensor(0.5720)
436,tensor(0.7591)
437,tensor(0.7337)
438,tensor(0.5680)
439,tensor(0.7191)
440,tensor(0.5985)
441,tensor(0.5754)
442,tensor(0.5816)
443,tensor(0.5378)
444,tensor(0.6150)
445,tensor(0.7856)
446,tensor(0.5653)
447,tensor(0.7307)
448,tensor(0.5498)
449,tensor(0.5648)
450,tensor(0.7745)
451,tensor(0.5484)
452,tensor(0.5535)
453,tensor(0.7888)
454,tensor(0.5638)
455,tensor(0.5549)
456,tensor(0.5872)
457,tensor(0.7410)
458,tensor(0.7600)
459,tensor(0.5961)
460,tensor(0.7541)
461,tensor(0.5780)
462,tensor(0.5298)
463,tensor(0.5844)
464,tensor(0.6343)
465,tensor(0.7553)
466,tensor(0.5806)
467,tensor(0.5744)
468,tensor(0.7608)
469,tensor(0.7851)
470,tensor(0.7889)
471,tensor(0.5915)
472,tensor(0.5860)
473,tensor(0.7266)
