,file_index,best_score,epoch_no
335,335,42.417335510253906,0
336,336,42.79451370239258,0
337,337,39.068878173828125,1
338,338,46.69822311401367,0
339,339,39.71417236328125,15
340,340,47.54450988769531,0
341,341,42.68580627441406,0
342,342,38.90837097167969,0
343,343,42.620235443115234,0
344,344,42.71229553222656,0
345,345,40.70820617675781,0
346,346,44.34635925292969,0
347,347,38.919071197509766,0
348,348,47.41033172607422,0
349,349,41.658878326416016,3
350,350,38.76808166503906,0
351,351,42.78361511230469,0
352,352,47.21754455566406,0
353,353,36.72216796875,7
354,354,42.625823974609375,0
355,355,42.75609588623047,0
356,356,41.0550537109375,0
357,357,38.75956344604492,29
358,358,47.36199951171875,0
359,359,42.707374572753906,0
360,360,42.80620574951172,0
361,361,38.006019592285156,0
362,362,47.1412239074707,0
363,363,37.93502426147461,9
364,364,38.58112335205078,23
365,365,42.59157180786133,0
366,366,39.075504302978516,23
367,367,37.670989990234375,49
368,368,41.814552307128906,0
369,369,42.6842041015625,0
370,370,39.859893798828125,49
371,371,47.47026062011719,0
372,372,46.136417388916016,0
373,373,42.87248229980469,0
374,374,38.44437026977539,0
375,375,39.56403732299805,1
376,376,42.26993942260742,0
377,377,46.28132629394531,0
378,378,42.179908752441406,1
379,379,39.374908447265625,49
380,380,42.6481819152832,0
381,381,45.84300994873047,0
382,382,47.34169387817383,0
383,383,37.80573654174805,11
384,384,44.28165054321289,20
385,385,37.3665885925293,1
386,386,42.713829040527344,0
387,387,41.87191390991211,3
388,388,42.641014099121094,0
389,389,47.47492980957031,0
390,390,36.452659606933594,49
391,391,42.69994354248047,0
392,392,37.46505355834961,4
393,393,47.001251220703125,0
394,394,36.337989807128906,30
395,395,42.6192626953125,0
396,396,46.66404342651367,0
397,397,47.72306823730469,0
398,398,40.327430725097656,0
399,399,42.75983810424805,0
400,400,47.51769256591797,0
401,401,41.91650390625,0
402,402,38.279693603515625,49
403,403,44.32780456542969,2
404,404,42.71095657348633,0
405,405,46.931915283203125,0
406,406,42.26500701904297,0
407,407,42.73275375366211,0
408,408,42.76897430419922,0
409,409,41.787933349609375,0
410,410,41.163108825683594,4
411,411,43.2830810546875,6
412,412,37.618316650390625,49
413,413,39.130340576171875,4
414,414,47.307491302490234,0
415,415,39.02143096923828,1
416,416,47.354087829589844,0
417,417,37.77667999267578,18
418,418,36.61003875732422,16
419,419,41.0783576965332,2
420,420,37.96474075317383,4
421,421,42.276214599609375,1
422,422,40.847373962402344,10
423,423,38.63581466674805,6
424,424,42.79084014892578,0
425,425,37.549381256103516,13
426,426,42.645286560058594,0
427,427,42.86798095703125,0
428,428,40.65040969848633,3
429,429,42.69965362548828,0
430,430,46.59671401977539,0
431,431,42.7484130859375,0
432,432,42.51122283935547,0
433,433,47.37132263183594,0
434,434,40.484336853027344,0
435,435,39.67986297607422,0
436,436,42.44632339477539,35
437,437,41.243797302246094,49
438,438,42.106685638427734,0
439,439,35.866294860839844,49
440,440,42.76762390136719,0
441,441,41.50151824951172,0
442,442,42.684234619140625,0
443,443,39.229034423828125,10
444,444,41.39131546020508,0
445,445,40.63190460205078,49
446,446,39.07112503051758,1
447,447,42.061580657958984,24
448,448,38.969478607177734,1
449,449,41.8381462097168,0
450,450,45.14133071899414,0
451,451,37.704158782958984,12
452,452,41.71538543701172,0
453,453,46.75180435180664,0
454,454,39.30452346801758,11
455,455,40.95802307128906,1
456,456,42.79419708251953,0
457,457,39.44781494140625,18
458,458,40.880760192871094,49
459,459,40.8975944519043,1
460,460,44.34779739379883,0
461,461,42.636688232421875,0
462,462,36.570892333984375,49
463,463,42.73577117919922,0
464,464,34.50086212158203,0
465,465,47.37297439575195,0
466,466,42.69098663330078,0
467,467,38.67283630371094,5
468,468,43.26508331298828,2
469,469,44.646358489990234,0
470,470,46.77531433105469,0
471,471,42.76673126220703,0
472,472,42.73969268798828,0
473,473,40.436920166015625,19
